1       TransverseMercator                      = Idrisi Transverse Mercator
6902 	Nord_de_Guerre
7001 	Airy_1830	
7002 	Airy_Modified_1849	
7003 	Australian_National_Spheroid	
7004 	Bessel_1841	
7005 	Bessel_Modified	
7006 	Bessel_Namibia	
7007 	Clarke_1858	
7008 	Clarke_1866	
7009 	Clarke_1866_Michigan	
7010 	Clarke_1880_Benoit	
7011 	Clarke_1880_IGN	
7012 	Clarke_1880_RGS	
7013 	Clarke_1880_Arc	
7014 	Clarke_1880_SGA_1922	
7015 	Everest_1830_1937_Adjustment	
7016 	Everest_1830_1967_Definition	
7017 	Everest_1830_1975_Definition	
7018 	Everest_1830_Modified	
7019 	GRS_1980	
7020 	Helmert_1906	
7021 	Indonesian_National_Spheroid	
7022 	International_1924	
7023 	International_1967	
7024 	Krassowsky_1940	
7025 	NWL_9D	
7026 	NWL_10D	
7027 	Plessis_1817	
7028 	Struve_1860	
7029 	War_Office	
7030 	WGS_84	
7031 	GEM_10C	
7032 	OSU86F	
7033 	OSU91A	
7034 	Clarke_1880	
7035 	Sphere
8901 	Greenwich	
8902 	Lisbon	
8903 	Paris	
8904 	Bogota	
8905 	Madrid	
8906 	Rome	
8907 	Bern	
8908 	Jakarta	
8909 	Ferro	
8910 	Brussels	
8911 	Stockholm
9001    Meter                                   = Idrisi 1.0 m
9002 	Foot					= Idrisi 1.0 ft
9003 	Foot_US_Survey				= Idrisi 1.000002000003999 ft
9004 	Foot_Modified_American
9005 	Foot_Clarke				= Idrisi 0.999991026902887 ft
9006 	Foot_Indian				= Idrisi 0.999959345943813 ft	
9007 	Link					
9008 	Link_Benoit	
9009 	Link_Sears	
9010 	Chain_Benoit	
9011 	Chain_Sears	
9012 	Yard_Sears	
9013 	Yard_Indian	
9014 	Fathom					= Idrisi 6.0 ft
9015 	Mile_International_Nautical		= Idrisi 1.852 km
9016	Meter					= Idrisi 1.0 m
9018	International_Foot			= Idrisi 1.0 ft
9019	American_Foot				= Idrisi 1.000002000003999 ft
9020	Cape_Foot				= Idrisi 0.999991026902887 ft
9022	Indian_Geodetic_Foot			= Idrisi 0.999959345943813 ft
9023	Clarke's_Ratio_Link
9024	Link_Benoit
9025	Link_Sears
9026	Chain_Benoit
9027	Chain_Sears
9028	Yard_Sears
9029	Yard_Indian 
9030	Nautical_Mile				= Idrisi 1.852 km
9031	German_Legal_Metre			= Idrisi 1.0000135965 m	
9033	US_Survey_Chain				= Idrisi 20.1168402336805 m
9034	US_Survey_Link				= Idrisi 0.201168402336805 m
9035	US_Survey_Mile				= Idrisi 1.60934721869444 km
9036	Kilometre				= Idrisi 1 km
9037	Clark's_Yard				= Idrisi 0.914391795 m
9038	Clarke's_Chain				= Idrisi 20.11661949 m
9039	Clark's_Link				= Idrisi 0.2011661949 m
9040	British_Yard_Sears_1922			= Idrisi 0.914398414616029 m
9041	British_Foot_Sears_1922			= Idrisi 9.99998266203005e-1 ft	
9042	British_Chain_Sears_1922		= Idrisi 20.1167651215526 m	
9043	British_Link_Sears_1922			= Idrisi 0.21167824943759 m
9050	British_Yard_Benoit_1895A		= IDRISI 0.9143992 m
9051	British_Foot_Benoit_1895A		= Idrisi 9.99999125109360e-1 ft
9052	British_Chain_Benoit_1895A		= Idrisi 20.1167824 m
9053	British_Link_Benoit_1895A		= Idrisi 0.201167824 m
9060	British_Yard_Benoit_1895B		= Idrisi 0.914399204289812 m
9061	British_Foot_Benoit_1895B		= Idrisi 9.99999129800758e-1 ft
9062	British_Chain_Benoit_1895B		= Idrisi 20.1167824943759 m
9063	British_Link_Benoit_1895B		= Idrisi 0.201167824943759 m
9070	British_Foot_1865			= Idrisi 1.00000273403324 ft
9080	Indian_Foot				= Idrisi 0.999998393202582 ft
9081	Indian_Foot_1937			= Idrisi 0.999994783464567 ft
9082	Indian_Foot_1962			= Idrisi 0.999998687664041 ft
9083	Indian_Foot_1975			= Idrisi 0.999998359580052 ft
9084	Indian_Yard				= Idrisi 0.914398530744441 ft
9085	Indian_Yard_1937			= Idrisi 0.91439523 m
9086	Indian_Yard_1962			= Idrisi 0.9143988 m
9087	Indian_Yard_1975			= Idrisi 0.9143985 m
9101 	Radian					= Idrisi 1.0 rad
9102 	Degree					= Idrisi 1.0 deg	
9103    Arc_Minute                              = Idrisi 1.66666666666666e-2 deg 
9104    Arc_Second                              = Idrisi 2.77777777777778e-4 deg
9105 	Grad					= Idrisi 0.01570796326795e-5 rad
9106 	Gon					= Idrisi 0.01570796326795e-5 rad	
9107 	DMS	
9108 	DMS_Hemisphere
9109	Micro_Radian				= Idrisi 0.000001 rad
9112    Centesimal_Minute                       = Idrisi 1.57079632679490e-4 rad
9114	Mil_6400				= Idrisi 0.05625 deg
10101 	Alabama_CS27_East	
10102 	Alabama_CS27_West	
10131 	Alabama_CS83_East	
10132 	Alabama_CS83_West	
10201 	Arizona_Coordinate_System_east	
10202 	Arizona_Coordinate_System_Central	
10203 	Arizona_Coordinate_System_west	
10231 	Arizona_CS83_east	
10232 	Arizona_CS83_Central	
10233 	Arizona_CS83_west	
10301 	Arkansas_CS27_North	
10302 	Arkansas_CS27_South	
10331 	Arkansas_CS83_North	
10332 	Arkansas_CS83_South	
10401 	California_CS27_I	
10402 	California_CS27_II	
10403 	California_CS27_III	
10404 	California_CS27_IV	
10405 	California_CS27_V	
10406 	California_CS27_VI	
10407 	California_CS27_VII	
10431 	California_CS83_1	
10432 	California_CS83_2	
10433 	California_CS83_3	
10434 	California_CS83_4	
10435 	California_CS83_5	
10436 	California_CS83_6	
10501 	Colorado_CS27_North	
10502 	Colorado_CS27_Central	
10503 	Colorado_CS27_South	
10531 	Colorado_CS83_North	
10532 	Colorado_CS83_Central	
10533 	Colorado_CS83_South	
10600 	Connecticut_CS27	
10630 	Connecticut_CS83	
10700 	Delaware_CS27	
10730 	Delaware_CS83	
10901 	Florida_CS27_East	
10902 	Florida_CS27_West	
10903 	Florida_CS27_North	
10931 	Florida_CS83_East	
10932 	Florida_CS83_West	
10933 	Florida_CS83_North	
11001 	Georgia_CS27_East	
11002 	Georgia_CS27_West	
11031 	Georgia_CS83_East	
11032 	Georgia_CS83_West	
11101 	Idaho_CS27_East	
11102 	Idaho_CS27_Central	
11103 	Idaho_CS27_West	
11131 	Idaho_CS83_East	
11132 	Idaho_CS83_Central	
11133 	Idaho_CS83_West	
11201 	Illinois_CS27_East	
11202 	Illinois_CS27_West	
11231 	Illinois_CS83_East	
11232 	Illinois_CS83_West	
11301 	Indiana_CS27_East	
11302 	Indiana_CS27_West	
11331 	Indiana_CS83_East	
11332 	Indiana_CS83_West	
11401 	Iowa_CS27_North	
11402 	Iowa_CS27_South	
11431 	Iowa_CS83_North	
11432 	Iowa_CS83_South	
11501 	Kansas_CS27_North	
11502 	Kansas_CS27_South	
11531 	Kansas_CS83_North	
11532 	Kansas_CS83_South	
11601 	Kentucky_CS27_North	
11602 	Kentucky_CS27_South	
11631 	Kentucky_CS83_North	
11632 	Kentucky_CS83_South	
11701 	Louisiana_CS27_North	
11702 	Louisiana_CS27_South	
11731 	Louisiana_CS83_North	
11732 	Louisiana_CS83_South	
11801 	Maine_CS27_East	
11802 	Maine_CS27_West	
11831 	Maine_CS83_East	
11832 	Maine_CS83_West	
11900 	Maryland_CS27	
11930 	Maryland_CS83	
12001 	Massachusetts_CS27_Mainland	
12002 	Massachusetts_CS27_Island	
12031 	Massachusetts_CS83_Mainland	
12032 	Massachusetts_CS83_Island	
12101 	Michigan_State_Plane_East	
12102 	Michigan_State_Plane_Old_Central	
12103 	Michigan_State_Plane_West	
12111 	Michigan_CS27_North	
12112 	Michigan_CS27_Central	
12113 	Michigan_CS27_South	
12141 	Michigan_CS83_North	
12142 	Michigan_CS83_Central	
12143 	Michigan_CS83_South	
12201 	Minnesota_CS27_North	
12202 	Minnesota_CS27_Central	
12203 	Minnesota_CS27_South	
12231 	Minnesota_CS83_North	
12232 	Minnesota_CS83_Central	
12233 	Minnesota_CS83_South	
12301 	Mississippi_CS27_East	
12302 	Mississippi_CS27_West	
12331 	Mississippi_CS83_East	
12332 	Mississippi_CS83_West	
12401 	Missouri_CS27_East	
12402 	Missouri_CS27_Central	
12403 	Missouri_CS27_West	
12431 	Missouri_CS83_East	
12432 	Missouri_CS83_Central	
12433 	Missouri_CS83_West	
12501 	Montana_CS27_North	
12502 	Montana_CS27_Central	
12503 	Montana_CS27_South	
12530 	Montana_CS83	
12601 	Nebraska_CS27_North	
12602 	Nebraska_CS27_South	
12630 	Nebraska_CS83	
12701 	Nevada_CS27_East	
12702 	Nevada_CS27_Central	
12703 	Nevada_CS27_West	
12731 	Nevada_CS83_East	
12732 	Nevada_CS83_Central	
12733 	Nevada_CS83_West	
12800 	New_Hampshire_CS27	
12830 	New_Hampshire_CS83	
12900 	New_Jersey_CS27	
12930 	New_Jersey_CS83	
13001 	New_Mexico_CS27_East	
13002 	New_Mexico_CS27_Central	
13003 	New_Mexico_CS27_West	
13031 	New_Mexico_CS83_East	
13032 	New_Mexico_CS83_Central	
13033 	New_Mexico_CS83_West	
13101 	New_York_CS27_East	
13102 	New_York_CS27_Central	
13103 	New_York_CS27_West	
13104 	New_York_CS27_Long_Island	
13131 	New_York_CS83_East	
13132 	New_York_CS83_Central	
13133 	New_York_CS83_West	
13134 	New_York_CS83_Long_Island	
13200 	North_Carolina_CS27	
13230 	North_Carolina_CS83	
13301 	North_Dakota_CS27_North	
13302 	North_Dakota_CS27_South	
13331 	North_Dakota_CS83_North	
13332 	North_Dakota_CS83_South	
13401 	Ohio_CS27_North	
13402 	Ohio_CS27_South	
13431 	Ohio_CS83_North	
13432 	Ohio_CS83_South	
13501 	Oklahoma_CS27_North	
13502 	Oklahoma_CS27_South	
13531 	Oklahoma_CS83_North	
13532 	Oklahoma_CS83_South	
13601 	Oregon_CS27_North	
13602 	Oregon_CS27_South	
13631 	Oregon_CS83_North	
13632 	Oregon_CS83_South	
13701 	Pennsylvania_CS27_North	
13702 	Pennsylvania_CS27_South	
13731 	Pennsylvania_CS83_North	
13732 	Pennsylvania_CS83_South	
13800 	Rhode_Island_CS27	
13830 	Rhode_Island_CS83	
13901 	South_Carolina_CS27_North	
13902 	South_Carolina_CS27_South	
13930 	South_Carolina_CS83	
14001 	South_Dakota_CS27_North	
14002 	South_Dakota_CS27_South	
14031 	South_Dakota_CS83_North	
14032 	South_Dakota_CS83_South	
14100 	Tennessee_CS27	
14130 	Tennessee_CS83	
14201 	Texas_CS27_North	
14202 	Texas_CS27_North_Central	
14203 	Texas_CS27_Central	
14204 	Texas_CS27_South_Central	
14205 	Texas_CS27_South	
14231 	Texas_CS83_North	
14232 	Texas_CS83_North_Central	
14233 	Texas_CS83_Central	
14234 	Texas_CS83_South_Central	
14235 	Texas_CS83_South	
14301 	Utah_CS27_North	
14302 	Utah_CS27_Central	
14303 	Utah_CS27_South	
14331 	Utah_CS83_North	
14332 	Utah_CS83_Central	
14333 	Utah_CS83_South	
14400 	Vermont_CS27	
14430 	Vermont_CS83	
14501 	Virginia_CS27_North	
14502 	Virginia_CS27_South	
14531 	Virginia_CS83_North	
14532 	Virginia_CS83_South	
14601 	Washington_CS27_North	
14602 	Washington_CS27_South	
14631 	Washington_CS83_North	
14632 	Washington_CS83_South	
14701 	West_Virginia_CS27_North	
14702 	West_Virginia_CS27_South	
14731 	West_Virginia_CS83_North	
14732 	West_Virginia_CS83_South	
14801 	Wisconsin_CS27_North	
14802 	Wisconsin_CS27_Central	
14803 	Wisconsin_CS27_South	
14831 	Wisconsin_CS83_North	
14832 	Wisconsin_CS83_Central	
14833 	Wisconsin_CS83_South	
14901 	Wyoming_CS27_East	
14902 	Wyoming_CS27_East_Central	
14903 	Wyoming_CS27_West_Central	
14904 	Wyoming_CS27_West	
14931 	Wyoming_CS83_East	
14932 	Wyoming_CS83_East_Central	
14933 	Wyoming_CS83_West_Central	
14934 	Wyoming_CS83_West	
15001 	Alaska_CS27_1	
15002 	Alaska_CS27_2	
15003 	Alaska_CS27_3	
15004 	Alaska_CS27_4	
15005 	Alaska_CS27_5	
15006 	Alaska_CS27_6	
15007 	Alaska_CS27_7	
15008 	Alaska_CS27_8	
15009 	Alaska_CS27_9	
15010 	Alaska_CS27_10	
15031 	Alaska_CS83_1	
15032 	Alaska_CS83_2	
15033 	Alaska_CS83_3	
15034 	Alaska_CS83_4	
15035 	Alaska_CS83_5	
15036 	Alaska_CS83_6	
15037 	Alaska_CS83_7	
15038 	Alaska_CS83_8	
15039 	Alaska_CS83_9	
15040 	Alaska_CS83_10	
15101 	Hawaii_CS27_1	
15102 	Hawaii_CS27_2	
15103 	Hawaii_CS27_3	
15104 	Hawaii_CS27_4	
15105 	Hawaii_CS27_5	
15131 	Hawaii_CS83_1	
15132 	Hawaii_CS83_2	
15133 	Hawaii_CS83_3	
15134 	Hawaii_CS83_4	
15135 	Hawaii_CS83_5	
15201 	Puerto_Rico_CS27	
15202 	St_Croix	
15230 	Puerto_Rico_Virgin_Is	
15914 	BLM_14N_feet	
15915 	BLM_15N_feet	
15916 	BLM_16N_feet	
15917 	BLM_17N_feet	
16001 	UTM_zone_1N	
16002 	UTM_zone_2N	
16003 	UTM_zone_3N	
16004 	UTM_zone_4N	
16005 	UTM_zone_5N	
16006 	UTM_zone_6N	
16007 	UTM_zone_7N	
16008 	UTM_zone_8N	
16009 	UTM_zone_9N	
16010 	UTM_zone_10N	
16011 	UTM_zone_11N	
16012 	UTM_zone_12N	
16013 	UTM_zone_13N	
16014 	UTM_zone_14N	
16015 	UTM_zone_15N	
16016 	UTM_zone_16N	
16017 	UTM_zone_17N	
16018 	UTM_zone_18N	
16019 	UTM_zone_19N	
16020 	UTM_zone_20N	
16021 	UTM_zone_21N	
16022 	UTM_zone_22N	
16023 	UTM_zone_23N	
16024 	UTM_zone_24N	
16025 	UTM_zone_25N	
16026 	UTM_zone_26N	
16027 	UTM_zone_27N	
16028 	UTM_zone_28N	
16029 	UTM_zone_29N	
16030 	UTM_zone_30N	
16031 	UTM_zone_31N	
16032 	UTM_zone_32N	
16033 	UTM_zone_33N	
16034 	UTM_zone_34N	
16035 	UTM_zone_35N	
16036 	UTM_zone_36N	
16037 	UTM_zone_37N	
16038 	UTM_zone_38N	
16039 	UTM_zone_39N	
16040 	UTM_zone_40N	
16041 	UTM_zone_41N	
16042 	UTM_zone_42N	
16043 	UTM_zone_43N	
16044 	UTM_zone_44N	
16045 	UTM_zone_45N	
16046 	UTM_zone_46N	
16047 	UTM_zone_47N	
16048 	UTM_zone_48N	
16049 	UTM_zone_49N	
16050 	UTM_zone_50N	
16051 	UTM_zone_51N	
16052 	UTM_zone_52N	
16053 	UTM_zone_53N	
16054 	UTM_zone_54N	
16055 	UTM_zone_55N	
16056 	UTM_zone_56N	
16057 	UTM_zone_57N	
16058 	UTM_zone_58N	
16059 	UTM_zone_59N	
16060 	UTM_zone_60N	
16101 	UTM_zone_1S	
16102 	UTM_zone_2S	
16103 	UTM_zone_3S	
16104 	UTM_zone_4S	
16105 	UTM_zone_5S	
16106 	UTM_zone_6S	
16107 	UTM_zone_7S	
16108 	UTM_zone_8S	
16109 	UTM_zone_9S	
16110 	UTM_zone_10S	
16111 	UTM_zone_11S	
16112 	UTM_zone_12S	
16113 	UTM_zone_13S	
16114 	UTM_zone_14S	
16115 	UTM_zone_15S	
16116 	UTM_zone_16S	
16117 	UTM_zone_17S	
16118 	UTM_zone_18S	
16119 	UTM_zone_19S	
16120 	UTM_zone_20S	
16121 	UTM_zone_21S	
16122 	UTM_zone_22S	
16123 	UTM_zone_23S	
16124 	UTM_zone_24S	
16125 	UTM_zone_25S	
16126 	UTM_zone_26S	
16127 	UTM_zone_27S	
16128 	UTM_zone_28S	
16129 	UTM_zone_29S	
16130 	UTM_zone_30S	
16131 	UTM_zone_31S	
16132 	UTM_zone_32S	
16133 	UTM_zone_33S	
16134 	UTM_zone_34S	
16135 	UTM_zone_35S	
16136 	UTM_zone_36S	
16137 	UTM_zone_37S	
16138 	UTM_zone_38S	
16139 	UTM_zone_39S	
16140 	UTM_zone_40S	
16141 	UTM_zone_41S	
16142 	UTM_zone_42S	
16143 	UTM_zone_43S	
16144 	UTM_zone_44S	
16145 	UTM_zone_45S	
16146 	UTM_zone_46S	
16147 	UTM_zone_47S	
16148 	UTM_zone_48S	
16149 	UTM_zone_49S	
16150 	UTM_zone_50S	
16151 	UTM_zone_51S	
16152 	UTM_zone_52S	
16153 	UTM_zone_53S	
16154 	UTM_zone_54S	
16155 	UTM_zone_55S	
16156 	UTM_zone_56S	
16157 	UTM_zone_57S	
16158 	UTM_zone_58S	
16159 	UTM_zone_59S	
16160 	UTM_zone_60S	
16200 	Gauss_Kruger_zone_0	
16201 	Gauss_Kruger_zone_1	
16202 	Gauss_Kruger_zone_2	
16203 	Gauss_Kruger_zone_3	
16204 	Gauss_Kruger_zone_4	
16205 	Gauss_Kruger_zone_5	
17348 	Map_Grid_of_Australia_48	
17349 	Map_Grid_of_Australia_49	
17350 	Map_Grid_of_Australia_50	
17351 	Map_Grid_of_Australia_51	
17352 	Map_Grid_of_Australia_52	
